series,timestamp,value,label
pressure,2024-10-06T06:10:46.000Z,1011.87812,
pressure,2024-10-06T06:30:46.000Z,1011.89369,
pressure,2024-10-06T06:50:46.000Z,1011.99228,
pressure,2024-10-06T07:10:46.000Z,1012.31351,
pressure,2024-10-06T07:30:46.000Z,1015.28136,discard
pressure,2024-10-06T07:50:46.000Z,1011.25242,
pressure,2024-10-06T08:10:46.000Z,1011.5646,
pressure,2024-10-06T08:30:46.000Z,1011.8248,
pressure,2024-10-06T08:50:46.000Z,1011.88371,
pressure,2024-10-06T09:10:46.000Z,1012.01046,
pressure,2024-10-06T09:30:46.000Z,1012.03303,
pressure,2024-10-06T09:50:46.000Z,1011.85733,
pressure,2024-10-06T10:10:46.000Z,1011.86605,
pressure,2024-10-06T10:30:46.000Z,1011.68162,
pressure,2024-10-06T10:50:46.000Z,1011.42469,
pressure,2024-10-06T11:10:46.000Z,1011.41374,
pressure,2024-10-06T11:30:46.000Z,1011.27997,
pressure,2024-10-06T11:50:46.000Z,1011.06673,
pressure,2024-10-06T12:10:46.000Z,1010.93479,
pressure,2024-10-06T12:30:46.000Z,1010.47879,
pressure,2024-10-06T12:50:46.000Z,1010.30453,
pressure,2024-10-06T13:10:46.000Z,1009.86801,
pressure,2024-10-06T13:30:46.000Z,1009.64569,
pressure,2024-10-06T13:50:46.000Z,1009.224,
pressure,2024-10-06T14:10:46.000Z,1008.9654,
pressure,2024-10-06T14:30:46.000Z,1008.98603,
pressure,2024-10-06T14:50:46.000Z,1009.05854,
pressure,2024-10-06T15:10:46.000Z,1008.80243,
pressure,2024-10-06T15:30:46.000Z,1008.76621,
pressure,2024-10-06T15:50:46.000Z,1008.70027,
pressure,2024-10-06T16:10:46.000Z,1008.56706,
pressure,2024-10-06T16:30:46.000Z,1008.34719,
pressure,2024-10-06T16:50:46.000Z,1008.3252,
pressure,2024-10-06T17:10:46.000Z,1008.41316,
pressure,2024-10-06T17:30:46.000Z,1008.41186,
pressure,2024-10-06T17:50:46.000Z,1009.98173,discard
pressure,2024-10-06T18:10:46.000Z,1008.16874,
pressure,2024-10-06T18:30:46.000Z,1008.41182,
pressure,2024-10-06T18:50:46.000Z,1008.5695,
pressure,2024-10-06T19:10:46.000Z,1008.57468,
pressure,2024-10-06T19:30:46.000Z,1008.38467,
pressure,2024-10-06T19:50:46.000Z,1008.37432,
pressure,2024-10-06T20:10:46.000Z,1008.47773,
pressure,2024-10-06T20:30:46.000Z,1008.53074,
pressure,2024-10-06T20:50:46.000Z,1008.4829,
pressure,2024-10-06T21:10:46.000Z,1008.57594,
pressure,2024-10-06T21:30:46.000Z,1008.49579,
pressure,2024-10-06T21:50:46.000Z,1008.4376,
pressure,2024-10-06T22:10:46.000Z,1008.19586,
pressure,2024-10-06T22:30:46.000Z,1008.17906,
pressure,2024-10-06T22:50:46.000Z,998.15596,
pressure,2024-10-06T23:10:46.000Z,999.33907,
pressure,2024-10-06T23:30:46.000Z,970.91034,
pressure,2024-10-06T23:50:46.000Z,1006.93095,
pressure,2024-10-07T00:10:46.000Z,1006.78986,
pressure,2024-10-07T00:30:46.000Z,1006.48831,
pressure,2024-10-07T00:50:46.000Z,1006.30067,
pressure,2024-10-07T01:10:46.000Z,1006.16604,
pressure,2024-10-07T01:30:46.000Z,1005.94739,
pressure,2024-10-07T01:50:46.000Z,1005.91363,
pressure,2024-10-07T02:10:46.000Z,1005.65086,
pressure,2024-10-07T02:30:46.000Z,1005.55513,
pressure,2024-10-07T02:50:46.000Z,1005.57532,
pressure,2024-10-07T03:10:46.000Z,1005.30589,
pressure,2024-10-07T03:30:46.000Z,1005.25802,
pressure,2024-10-07T03:50:46.000Z,1005.19553,
pressure,2024-10-07T04:10:46.000Z,1005.08429,
pressure,2024-10-07T04:30:46.000Z,1005.05706,
pressure,2024-10-07T04:50:46.000Z,1005.22563,
pressure,2024-10-07T05:10:46.000Z,1005.33543,
pressure,2024-10-07T05:30:46.000Z,1005.1551,
pressure,2024-10-07T05:50:46.000Z,1005.26032,
pressure,2024-10-07T06:10:46.000Z,1005.45002,
pressure,2024-10-07T06:30:46.000Z,1005.49971,
pressure,2024-10-07T06:50:46.000Z,1005.69121,
pressure,2024-10-07T07:10:46.000Z,1006.17043,
pressure,2024-10-07T07:30:46.000Z,1010.65092,discard
pressure,2024-10-07T07:50:46.000Z,1007.04824,
pressure,2024-10-07T08:10:46.000Z,1007.0961,
pressure,2024-10-07T08:30:46.000Z,1007.37697,
pressure,2024-10-07T08:50:46.000Z,1007.45833,
pressure,2024-10-07T09:10:46.000Z,1007.6136,
pressure,2024-10-07T09:30:46.000Z,1007.38956,
pressure,2024-10-07T09:50:46.000Z,1007.74551,
pressure,2024-10-07T10:10:46.000Z,1007.55923,
pressure,2024-10-07T10:30:46.000Z,1007.4581,
pressure,2024-10-07T10:50:46.000Z,1007.61474,
pressure,2024-10-07T11:10:46.000Z,1007.43989,
pressure,2024-10-07T11:30:46.000Z,1007.17197,
pressure,2024-10-07T11:50:46.000Z,1007.04627,
pressure,2024-10-07T12:10:46.000Z,1006.85993,
pressure,2024-10-07T12:30:46.000Z,1006.57227,
pressure,2024-10-07T12:50:46.000Z,1006.36526,
pressure,2024-10-07T13:10:46.000Z,1006.46242,
pressure,2024-10-07T13:30:46.000Z,1006.29766,
pressure,2024-10-07T13:50:46.000Z,1006.08032,
pressure,2024-10-07T14:10:46.000Z,1005.89769,
pressure,2024-10-07T14:30:46.000Z,1005.79017,
pressure,2024-10-07T14:50:46.000Z,1010.33819,discard
pressure,2024-10-07T15:10:46.000Z,1006.10191,
pressure,2024-10-07T15:30:46.000Z,1006.83339,
pressure,2024-10-07T15:50:46.000Z,1006.69633,
pressure,2024-10-07T16:10:46.000Z,1006.80862,
pressure,2024-10-07T16:30:46.000Z,1006.73629,
pressure,2024-10-07T16:50:46.000Z,1007.0379,
pressure,2024-10-07T17:10:46.000Z,1007.78596,
pressure,2024-10-07T17:30:46.000Z,1008.04293,
pressure,2024-10-07T17:50:46.000Z,1007.01648,
pressure,2024-10-07T18:10:46.000Z,1007.32942,
pressure,2024-10-07T18:30:46.000Z,1007.55053,
pressure,2024-10-07T18:50:46.000Z,1007.90106,
pressure,2024-10-07T19:10:46.000Z,1007.93856,
pressure,2024-10-07T19:30:46.000Z,1008.38595,
pressure,2024-10-07T19:50:46.000Z,1008.42725,
pressure,2024-10-07T20:10:46.000Z,1008.77106,
pressure,2024-10-07T20:30:46.000Z,1009.01914,
pressure,2024-10-07T20:50:46.000Z,1009.19098,
pressure,2024-10-07T21:10:46.000Z,1009.21687,
pressure,2024-10-07T21:30:46.000Z,1009.43501,
pressure,2024-10-07T21:50:46.000Z,1009.66221,
pressure,2024-10-07T22:10:46.000Z,1009.74749,
pressure,2024-10-07T22:30:46.000Z,1010.1037,
pressure,2024-10-07T22:50:46.000Z,1010.08815,
pressure,2024-10-07T23:10:46.000Z,1009.9656,
pressure,2024-10-07T23:30:46.000Z,1010.05188,
pressure,2024-10-07T23:50:46.000Z,1009.96661,
pressure,2024-10-08T00:10:46.000Z,1010.04034,
pressure,2024-10-08T00:30:46.000Z,1010.13714,
pressure,2024-10-08T00:50:46.000Z,1010.22357,
pressure,2024-10-08T01:10:46.000Z,1010.27657,
pressure,2024-10-08T01:30:46.000Z,1010.23394,
pressure,2024-10-08T01:50:46.000Z,1010.17459,
pressure,2024-10-08T02:10:46.000Z,1010.01961,
pressure,2024-10-08T02:30:46.000Z,1009.88416,
pressure,2024-10-08T02:50:46.000Z,1010.08579,
pressure,2024-10-08T03:10:46.000Z,1010.04197,
pressure,2024-10-08T03:30:46.000Z,1010.2137,
pressure,2024-10-08T03:50:46.000Z,1010.36986,
pressure,2024-10-08T04:10:46.000Z,1010.34395,
pressure,2024-10-08T04:30:46.000Z,1010.45629,
pressure,2024-10-08T04:50:46.000Z,1010.70401,
pressure,2024-10-08T05:10:46.000Z,1010.73108,
pressure,2024-10-08T05:30:46.000Z,1011.15665,
pressure,2024-10-08T05:50:46.000Z,1011.08963,
pressure,2024-10-08T06:10:46.000Z,1011.40086,
pressure,2024-10-08T06:30:46.000Z,1011.55984,
pressure,2024-10-08T06:50:46.000Z,1011.81995,
pressure,2024-10-08T07:10:46.000Z,1011.8396,
pressure,2024-10-08T07:30:46.000Z,1012.27718,
pressure,2024-10-08T07:50:46.000Z,1012.47053,
pressure,2024-10-08T08:10:46.000Z,1012.71363,
pressure,2024-10-08T08:30:46.000Z,1013.29975,
pressure,2024-10-08T08:50:46.000Z,1013.63737,
pressure,2024-10-08T09:10:46.000Z,1013.83575,
pressure,2024-10-08T09:30:46.000Z,1014.02068,
pressure,2024-10-08T09:50:46.000Z,1014.04651,
pressure,2024-10-08T10:10:46.000Z,1013.99165,
pressure,2024-10-08T10:30:46.000Z,1013.96054,
pressure,2024-10-08T10:50:46.000Z,1013.61556,
pressure,2024-10-08T11:10:46.000Z,1013.60728,
pressure,2024-10-08T11:30:46.000Z,1013.61247,
pressure,2024-10-08T11:50:46.000Z,1013.45248,
pressure,2024-10-08T12:10:46.000Z,1013.1844,
pressure,2024-10-08T12:30:46.000Z,1012.8112,
pressure,2024-10-08T12:50:46.000Z,1012.70798,
pressure,2024-10-08T13:10:46.000Z,1012.30286,
pressure,2024-10-08T13:30:46.000Z,1012.24655,
pressure,2024-10-08T13:50:46.000Z,1011.94708,
pressure,2024-10-08T14:10:46.000Z,1011.98295,
pressure,2024-10-08T14:30:46.000Z,1011.8244,
pressure,2024-10-08T14:50:46.000Z,1011.93447,
pressure,2024-10-08T15:10:46.000Z,1019.21835,discard
pressure,2024-10-08T15:30:46.000Z,1012.78021,
pressure,2024-10-08T15:50:46.000Z,1012.6678,
pressure,2024-10-08T16:10:46.000Z,1012.97965,
pressure,2024-10-08T16:30:46.000Z,1012.79778,
pressure,2024-10-08T16:50:46.000Z,1012.91109,
pressure,2024-10-08T17:10:46.000Z,1013.18755,
pressure,2024-10-08T17:30:46.000Z,1012.99533,
pressure,2024-10-08T17:50:46.000Z,1013.0951,
pressure,2024-10-08T18:10:46.000Z,1012.96521,
pressure,2024-10-08T18:30:46.000Z,1012.69512,
pressure,2024-10-08T18:50:46.000Z,1012.77722,
pressure,2024-10-08T19:10:46.000Z,1012.85097,
pressure,2024-10-08T19:30:46.000Z,1012.92057,
pressure,2024-10-08T19:50:46.000Z,1013.08159,
pressure,2024-10-08T20:10:46.000Z,1013.05042,
pressure,2024-10-08T20:30:46.000Z,1013.03484,
pressure,2024-10-08T20:50:46.000Z,1012.95486,
pressure,2024-10-08T21:10:46.000Z,1012.8624,
pressure,2024-10-08T21:30:46.000Z,1013.00576,
pressure,2024-10-08T21:50:46.000Z,1012.93096,
pressure,2024-10-08T22:10:46.000Z,1012.77826,
pressure,2024-10-08T22:30:46.000Z,1012.73567,
pressure,2024-10-08T22:50:46.000Z,1012.65049,
pressure,2024-10-08T23:10:46.000Z,1012.7149,
pressure,2024-10-08T23:30:46.000Z,1012.47069,
pressure,2024-10-08T23:50:46.000Z,1012.45511,
pressure,2024-10-09T00:10:46.000Z,1012.29922,
pressure,2024-10-09T00:30:46.000Z,1011.8855,
pressure,2024-10-09T00:50:46.000Z,1011.68693,
pressure,2024-10-09T01:10:46.000Z,1011.63802,
pressure,2024-10-09T01:30:46.000Z,1011.52982,
pressure,2024-10-09T01:50:46.000Z,1011.32081,
pressure,2024-10-09T02:10:46.000Z,1011.06802,
pressure,2024-10-09T02:30:46.000Z,1010.70516,
pressure,2024-10-09T02:50:46.000Z,1010.56112,
pressure,2024-10-09T03:10:46.000Z,1010.18143,
pressure,2024-10-09T03:30:46.000Z,1009.97343,
pressure,2024-10-09T03:50:46.000Z,1009.91007,
pressure,2024-10-09T04:10:46.000Z,1009.75905,
pressure,2024-10-09T04:30:46.000Z,1009.75905,
pressure,2024-10-09T04:50:46.000Z,1009.74231,
pressure,2024-10-09T05:10:46.000Z,1009.71281,
pressure,2024-10-09T05:30:46.000Z,1009.58245,
pressure,2024-10-09T05:50:46.000Z,1009.61353,
pressure,2024-10-09T06:10:46.000Z,1009.75822,
pressure,2024-10-09T06:30:46.000Z,1009.6705,
pressure,2024-10-09T06:50:46.000Z,1009.92639,
pressure,2024-10-09T07:10:46.000Z,1011.1893,discard
pressure,2024-10-09T07:30:46.000Z,1009.93036,
pressure,2024-10-09T07:50:46.000Z,1009.89289,
pressure,2024-10-09T08:10:46.000Z,1009.74179,
pressure,2024-10-09T08:30:46.000Z,1009.71467,
pressure,2024-10-09T08:50:46.000Z,1009.6528,
pressure,2024-10-09T09:10:46.000Z,1009.54554,
pressure,2024-10-09T09:30:46.000Z,1009.50535,
pressure,2024-10-09T09:50:46.000Z,1009.48464,
pressure,2024-10-09T10:10:46.000Z,1009.50412,
pressure,2024-10-09T10:30:46.000Z,1009.51053,
pressure,2024-10-09T10:50:46.000Z,1009.09181,
pressure,2024-10-09T11:10:46.000Z,1009.03629,
pressure,2024-10-09T11:30:46.000Z,1008.86574,
pressure,2024-10-09T11:50:46.000Z,1008.77259,
pressure,2024-10-09T12:10:46.000Z,1008.49849,
pressure,2024-10-09T12:30:46.000Z,1008.45453,
pressure,2024-10-09T12:50:46.000Z,1008.01744,
pressure,2024-10-09T13:10:46.000Z,1007.69397,
pressure,2024-10-09T13:30:46.000Z,1007.5272,
pressure,2024-10-09T13:50:46.000Z,1007.40549,
pressure,2024-10-09T14:10:46.000Z,1007.2711,
pressure,2024-10-09T14:30:46.000Z,1006.99679,
pressure,2024-10-09T14:50:46.000Z,1007.14419,
pressure,2024-10-09T15:10:46.000Z,1007.61919,
pressure,2024-10-09T15:30:46.000Z,1015.31248,discard
pressure,2024-10-09T15:50:46.000Z,1006.23697,
pressure,2024-10-09T16:10:46.000Z,1006.51348,
pressure,2024-10-09T16:30:46.000Z,1006.40602,
pressure,2024-10-09T16:50:46.000Z,1006.37503,
pressure,2024-10-09T17:10:46.000Z,1006.70013,
pressure,2024-10-09T17:30:46.000Z,1006.86575,
pressure,2024-10-09T17:50:46.000Z,1006.79368,
pressure,2024-10-09T18:10:46.000Z,1007.20522,
pressure,2024-10-09T18:30:46.000Z,1007.61389,
pressure,2024-10-09T18:50:46.000Z,1007.9877,
pressure,2024-10-09T19:10:46.000Z,1008.3756,
pressure,2024-10-09T19:30:46.000Z,1008.78141,
pressure,2024-10-09T19:50:46.000Z,1009.02431,
pressure,2024-10-09T20:10:46.000Z,1009.27234,
pressure,2024-10-09T20:30:46.000Z,1009.61716,
pressure,2024-10-09T20:50:46.000Z,1009.87541,
pressure,2024-10-09T21:10:46.000Z,1010.05352,
pressure,2024-10-09T21:30:46.000Z,1010.35146,
pressure,2024-10-09T21:50:46.000Z,1010.51045,
pressure,2024-10-09T22:10:46.000Z,1010.69364,
pressure,2024-10-09T22:30:46.000Z,1010.74778,
pressure,2024-10-09T22:50:46.000Z,1010.90272,
pressure,2024-10-09T23:10:46.000Z,1010.96317,
pressure,2024-10-09T23:30:46.000Z,1011.15371,
pressure,2024-10-09T23:50:46.000Z,1011.17039,
pressure,2024-10-10T00:10:46.000Z,1011.3264,
pressure,2024-10-10T00:30:46.000Z,1011.23487,
pressure,2024-10-10T00:50:46.000Z,1011.28156,
pressure,2024-10-10T01:10:46.000Z,1011.26488,
pressure,2024-10-10T01:30:46.000Z,1011.29823,
pressure,2024-10-10T01:50:46.000Z,1011.23894,
pressure,2024-10-10T02:10:46.000Z,1010.96949,
pressure,2024-10-10T02:30:46.000Z,1010.6729,
pressure,2024-10-10T02:50:46.000Z,1010.65216,
pressure,2024-10-10T03:10:46.000Z,1010.73741,
pressure,2024-10-10T03:30:46.000Z,1010.71667,
pressure,2024-10-10T03:50:46.000Z,1010.77714,
pressure,2024-10-10T04:10:46.000Z,1010.85201,
pressure,2024-10-10T04:30:46.000Z,1010.89576,
pressure,2024-10-10T04:50:46.000Z,1011.0996,
pressure,2024-10-10T05:10:46.000Z,1011.10479,
pressure,2024-10-10T05:30:46.000Z,1011.08923,
pressure,2024-10-10T05:50:46.000Z,1010.94583,
pressure,2024-10-10T06:10:46.000Z,1011.51315,
pressure,2024-10-10T06:30:46.000Z,1011.50796,
pressure,2024-10-10T06:50:46.000Z,1011.72325,
pressure,2024-10-10T07:10:46.000Z,1011.86884,
pressure,2024-10-10T07:30:46.000Z,1012.2709,
pressure,2024-10-10T07:50:46.000Z,1012.47464,
pressure,2024-10-10T08:10:46.000Z,1012.84465,
pressure,2024-10-10T08:30:46.000Z,1012.84676,
pressure,2024-10-10T08:50:46.000Z,1013.04003,
pressure,2024-10-10T09:10:46.000Z,1013.23422,
pressure,2024-10-10T09:30:46.000Z,1013.08782,
pressure,2024-10-10T09:50:46.000Z,1013.37456,
pressure,2024-10-10T10:10:46.000Z,1013.38079,
pressure,2024-10-10T10:30:46.000Z,1013.3091,
pressure,2024-10-10T10:50:46.000Z,1013.25402,
pressure,2024-10-10T11:10:46.000Z,1013.38695,
pressure,2024-10-10T11:30:46.000Z,1013.05754,
pressure,2024-10-10T11:50:46.000Z,1013.06073,
pressure,2024-10-10T12:10:46.000Z,1013.16659,
pressure,2024-10-10T12:30:46.000Z,1012.83089,
pressure,2024-10-10T12:50:46.000Z,1012.47301,
pressure,2024-10-10T13:10:46.000Z,1012.35033,
pressure,2024-10-10T13:30:46.000Z,1012.28272,
pressure,2024-10-10T13:50:46.000Z,1012.11015,
pressure,2024-10-10T14:10:46.000Z,1011.70642,
pressure,2024-10-10T14:30:46.000Z,1011.52666,
pressure,2024-10-10T14:50:46.000Z,1011.69021,
pressure,2024-10-10T15:10:46.000Z,1011.48745,
pressure,2024-10-10T15:30:46.000Z,1011.47708,
pressure,2024-10-10T15:50:46.000Z,1011.42813,
pressure,2024-10-10T16:10:46.000Z,1011.52084,
pressure,2024-10-10T16:30:46.000Z,1011.73733,
pressure,2024-10-10T16:50:46.000Z,1011.71546,
pressure,2024-10-10T17:10:46.000Z,1011.61059,
pressure,2024-10-10T17:30:46.000Z,1011.68582,
pressure,2024-10-10T17:50:46.000Z,1011.72844,
pressure,2024-10-10T18:10:46.000Z,1011.80029,
pressure,2024-10-10T18:30:46.000Z,1011.94368,
pressure,2024-10-10T18:50:46.000Z,1012.09962,
pressure,2024-10-10T19:10:46.000Z,1012.00922,
pressure,2024-10-10T19:30:46.000Z,1012.24624,
pressure,2024-10-10T19:50:46.000Z,1012.33251,
pressure,2024-10-10T20:10:46.000Z,1012.4229,
pressure,2024-10-10T20:30:46.000Z,1012.71799,
pressure,2024-10-10T20:50:46.000Z,1012.84786,
pressure,2024-10-10T21:10:46.000Z,1012.82085,
pressure,2024-10-10T21:30:46.000Z,1012.96628,
pressure,2024-10-10T21:50:46.000Z,1012.81876,
pressure,2024-10-10T22:10:46.000Z,1012.53512,
pressure,2024-10-10T22:30:46.000Z,1012.65982,
pressure,2024-10-10T22:50:46.000Z,1012.48107,
pressure,2024-10-10T23:10:46.000Z,1012.39694,
pressure,2024-10-10T23:30:46.000Z,1012.51435,
pressure,2024-10-10T23:50:46.000Z,1012.39281,
pressure,2024-10-11T00:10:46.000Z,1012.15692,
pressure,2024-10-11T00:30:46.000Z,1012.1247,
pressure,2024-10-11T00:50:46.000Z,1011.84617,
pressure,2024-10-11T01:10:46.000Z,1011.65799,
pressure,2024-10-11T01:30:46.000Z,1011.78063,
pressure,2024-10-11T01:50:46.000Z,1011.44793,
pressure,2024-10-11T02:10:46.000Z,1011.10479,
pressure,2024-10-11T02:30:46.000Z,1010.84164,
pressure,2024-10-11T02:50:46.000Z,1010.73337,
pressure,2024-10-11T03:10:46.000Z,1011.03399,
pressure,2024-10-11T03:30:46.000Z,1010.73511,
pressure,2024-10-11T03:50:46.000Z,1010.62162,
pressure,2024-10-11T04:10:46.000Z,1010.69133,
pressure,2024-10-11T04:30:46.000Z,1010.33241,
pressure,2024-10-11T04:50:46.000Z,1010.526,
pressure,2024-10-11T05:10:46.000Z,1010.90676,
pressure,2024-10-11T05:30:46.000Z,1010.95976,
pressure,2024-10-11T05:50:46.000Z,1011.02426,
pressure,2024-10-11T06:10:46.000Z,1010.98454,
pressure,2024-10-11T06:30:46.000Z,1010.98224,
pressure,2024-10-11T06:50:46.000Z,1010.82093,
pressure,2024-10-11T07:10:46.000Z,1011.151,
pressure,2024-10-11T07:30:46.000Z,1010.86472,
pressure,2024-10-11T07:50:46.000Z,1011.00931,
pressure,2024-10-11T08:10:46.000Z,1010.6723,
pressure,2024-10-11T08:30:46.000Z,1011.97782,
pressure,2024-10-11T08:50:46.000Z,1012.219,
pressure,2024-10-11T09:10:46.000Z,1011.84369,
pressure,2024-10-11T09:30:46.000Z,1015.47047,discard
pressure,2024-10-11T09:50:46.000Z,1013.75261,discard
pressure,2024-10-11T10:10:46.000Z,1012.72723,discard
pressure,2024-10-11T10:30:46.000Z,1012.66691,discard
pressure,2024-10-11T10:50:46.000Z,1012.54321,discard
pressure,2024-10-11T11:10:46.000Z,1012.58776,discard
pressure,2024-10-11T11:30:46.000Z,1012.2313,discard
pressure,2024-10-11T11:50:46.000Z,1012.46512,discard
pressure,2024-10-11T12:10:46.000Z,1012.3747,discard
pressure,2024-10-11T12:30:46.000Z,1012.31242,discard
pressure,2024-10-11T12:50:46.000Z,1012.24467,discard
pressure,2024-10-11T13:10:46.000Z,1011.96192,discard
pressure,2024-10-11T13:30:46.000Z,1011.5991,discard
pressure,2024-10-11T13:50:46.000Z,1011.79775,discard
pressure,2024-10-11T14:10:46.000Z,1008.49588,discard
pressure,2024-10-11T14:30:46.000Z,1009.47181,discard
pressure,2024-10-11T14:50:46.000Z,1009.30905,discard
pressure,2024-10-11T15:10:46.000Z,1009.07895,discard
pressure,2024-10-11T15:30:46.000Z,1009.30387,discard
pressure,2024-10-11T15:50:46.000Z,1009.0777,discard
pressure,2024-10-11T16:10:46.000Z,1009.3194,discard
pressure,2024-10-11T16:30:46.000Z,1009.46146,discard
pressure,2024-10-11T16:50:46.000Z,1009.34384,discard
pressure,2024-10-11T17:10:46.000Z,1013.67879,discard
pressure,2024-10-11T17:30:46.000Z,1008.89261,
pressure,2024-10-11T17:50:46.000Z,1009.17051,
pressure,2024-10-11T18:10:46.000Z,1009.09431,
pressure,2024-10-11T18:30:46.000Z,1009.17027,
pressure,2024-10-11T18:50:46.000Z,1009.10691,
pressure,2024-10-11T19:10:46.000Z,1009.37561,
pressure,2024-10-11T19:30:46.000Z,1009.40028,
pressure,2024-10-11T19:50:46.000Z,1009.12909,
pressure,2024-10-11T20:10:46.000Z,1009.0179,
pressure,2024-10-11T20:30:46.000Z,1008.98042,
pressure,2024-10-11T20:50:46.000Z,1009.23364,
pressure,2024-10-11T21:10:46.000Z,1009.21169,
pressure,2024-10-11T21:30:46.000Z,1009.08768,
pressure,2024-10-11T21:50:46.000Z,1009.11086,
pressure,2024-10-11T22:10:46.000Z,1009.25557,
pressure,2024-10-11T22:30:46.000Z,1009.12367,
pressure,2024-10-11T22:50:46.000Z,1008.99449,
pressure,2024-10-11T23:10:46.000Z,1009.03591,
pressure,2024-10-11T23:30:46.000Z,1008.78909,
pressure,2024-10-11T23:50:46.000Z,1008.54224,
pressure,2024-10-12T00:10:46.000Z,1008.34065,
pressure,2024-10-12T00:30:46.000Z,1008.24498,
pressure,2024-10-12T00:50:46.000Z,1008.14285,
pressure,2024-10-12T01:10:46.000Z,1008.05105,
pressure,2024-10-12T01:30:46.000Z,1007.76529,
pressure,2024-10-12T01:50:46.000Z,1007.47814,
pressure,2024-10-12T02:10:46.000Z,1007.61528,
pressure,2024-10-12T02:30:46.000Z,1007.05,
pressure,2024-10-12T02:50:46.000Z,1007.0565,
pressure,2024-10-12T03:10:46.000Z,1006.85457,
pressure,2024-10-12T03:30:46.000Z,1006.69704,
pressure,2024-10-12T03:50:46.000Z,1006.53531,
pressure,2024-10-12T04:10:46.000Z,1006.36432,
pressure,2024-10-12T04:30:46.000Z,1006.1071,
pressure,2024-10-12T04:50:46.000Z,1006.49864,
pressure,2024-10-12T05:10:46.000Z,1006.75886,
pressure,2024-10-12T05:30:46.000Z,1006.3265,
pressure,2024-10-12T05:50:46.000Z,1006.8019,
pressure,2024-10-12T06:10:46.000Z,1006.89242,
pressure,2024-10-12T06:30:46.000Z,1006.92979,
pressure,2024-10-12T06:50:46.000Z,1007.36061,
pressure,2024-10-12T07:10:46.000Z,1007.56229,
pressure,2024-10-12T07:30:46.000Z,1007.36963,
pressure,2024-10-12T07:50:46.000Z,1007.4987,
pressure,2024-10-12T08:10:46.000Z,1007.57901,
pressure,2024-10-12T08:30:46.000Z,1007.90231,
pressure,2024-10-12T08:50:46.000Z,1007.92561,
pressure,2024-10-12T09:10:46.000Z,1007.92948,
pressure,2024-10-12T09:30:46.000Z,1007.89588,
pressure,2024-10-12T09:50:46.000Z,1008.25797,
pressure,2024-10-12T10:10:46.000Z,1008.04331,
pressure,2024-10-12T10:30:46.000Z,1008.16745,
pressure,2024-10-12T10:50:46.000Z,1008.23597,
pressure,2024-10-12T11:10:46.000Z,1008.30711,
pressure,2024-10-12T11:30:46.000Z,1008.31745,
pressure,2024-10-12T11:50:46.000Z,1007.79618,
pressure,2024-10-12T12:10:46.000Z,1007.83764,
pressure,2024-10-12T12:30:46.000Z,1007.23339,
pressure,2024-10-12T12:50:46.000Z,1007.54774,
pressure,2024-10-12T13:10:46.000Z,1007.49988,
pressure,2024-10-12T13:30:46.000Z,1006.94462,
pressure,2024-10-12T13:50:46.000Z,1007.27092,
pressure,2024-10-12T14:10:46.000Z,1007.48053,
pressure,2024-10-12T14:30:46.000Z,1011.53237,discard
pressure,2024-10-12T14:50:46.000Z,1007.1522,
pressure,2024-10-12T15:10:46.000Z,1007.17788,
pressure,2024-10-12T15:30:46.000Z,1007.36797,
pressure,2024-10-12T15:50:46.000Z,1007.26957,
pressure,2024-10-12T16:10:46.000Z,1006.52657,
pressure,2024-10-12T16:30:46.000Z,1007.67216,
pressure,2024-10-12T16:50:46.000Z,1008.12995,
pressure,2024-10-12T17:10:46.000Z,1008.24116,
pressure,2024-10-12T17:30:46.000Z,1008.16874,
pressure,2024-10-12T17:50:46.000Z,1008.20231,
pressure,2024-10-12T18:10:46.000Z,1008.65874,
pressure,2024-10-12T18:30:46.000Z,1008.46611,
pressure,2024-10-12T18:50:46.000Z,1008.36008,
pressure,2024-10-12T19:10:46.000Z,1008.50223,
pressure,2024-10-12T19:30:46.000Z,1008.33548,
pressure,2024-10-12T19:50:46.000Z,1008.23335,
pressure,2024-10-12T20:10:46.000Z,1008.6677,
pressure,2024-10-12T20:30:46.000Z,1009.27356,
pressure,2024-10-12T20:50:46.000Z,1009.32534,
pressure,2024-10-12T21:10:46.000Z,1009.91805,
pressure,2024-10-12T21:30:46.000Z,1010.2886,
pressure,2024-10-12T21:50:46.000Z,1010.46666,
pressure,2024-10-12T22:10:46.000Z,1010.41132,
pressure,2024-10-12T22:30:46.000Z,1010.17106,
pressure,2024-10-12T22:50:46.000Z,1010.03042,
pressure,2024-10-12T23:10:46.000Z,1009.69847,
pressure,2024-10-12T23:30:46.000Z,1009.35336,
pressure,2024-10-12T23:50:46.000Z,1009.396,
pressure,2024-10-13T00:10:46.000Z,1009.34818,
pressure,2024-10-13T00:30:46.000Z,1009.65185,
pressure,2024-10-13T00:50:46.000Z,1009.87023,
pressure,2024-10-13T01:10:46.000Z,1010.06625,
pressure,2024-10-13T01:30:46.000Z,1010.82835,
pressure,2024-10-13T01:50:46.000Z,1011.06961,
pressure,2024-10-13T02:10:46.000Z,1010.30252,
pressure,2024-10-13T02:30:46.000Z,1009.96962,
pressure,2024-10-13T02:50:46.000Z,1009.88297,
pressure,2024-10-13T03:10:46.000Z,1010.21087,
pressure,2024-10-13T03:30:46.000Z,1010.12042,
